image_path,country,raw_labels,final_class
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000875.jpg,Japan,"D50,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006765.jpg,Japan,"D20,D50,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003814.jpg,Japan,"D44,D50,D20,D20,D20,D00",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012129.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007942.jpg,Japan,"D40,D40,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004384.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006572.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004243.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012850.jpg,Japan,"D10,D10,D10,D10,D50,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004614.jpg,Japan,"D44,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003303.jpg,Japan,"D40,D00",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005592.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002288.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009494.jpg,Japan,"D40,D40,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008956.jpg,Japan,"D44,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002154.jpg,Japan,"D40,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003026.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009263.jpg,Japan,"D20,D50,D50,D20,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010248.jpg,Japan,"D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004973.jpg,Japan,"D44,D00,D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001579.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002371.jpg,Japan,"D00,D10,D10,D10,D10,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011688.jpg,Japan,D50,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000866.jpg,Japan,"D00,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012656.jpg,Japan,"D00,D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004794.jpg,Japan,"D40,D20,D00,D20,D00",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009438.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001967.jpg,Japan,"D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004417.jpg,Japan,"D43,D50,D10,D10,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004972.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008230.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004827.jpg,Japan,"D44,D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006020.jpg,Japan,"D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002177.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003008.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002495.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010072.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004616.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001519.jpg,Japan,"D44,D00,D44,D44",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004508.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001086.jpg,Japan,"D44,D00,D20,D00",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003941.jpg,Japan,"D50,D44,D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001302.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004040.jpg,Japan,"D20,D00,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002274.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007113.jpg,Japan,"D00,D10,D10,D10,D10,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010372.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000496.jpg,Japan,"D44,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004287.jpg,Japan,"D44,D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004111.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000062.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002857.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004824.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010677.jpg,Japan,"D10,D10,D10,D10,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008250.jpg,Japan,"D44,D20,D50,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005397.jpg,Japan,"D20,D50,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007118.jpg,Japan,"D44,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006528.jpg,Japan,"D20,D44,D44,D10,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001398.jpg,Japan,"D00,D50",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010945.jpg,Japan,"D40,D20,D00,D50,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001049.jpg,Japan,"D00,D00,D44",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000531.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010441.jpg,Japan,"D00,D44,D44",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009740.jpg,Japan,"D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007397.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011057.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009567.jpg,Japan,"D40,D20,D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011374.jpg,Japan,"D40,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008787.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011951.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004264.jpg,Japan,"D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011636.jpg,Japan,D50,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007891.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006769.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002602.jpg,Japan,"D20,D50,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011194.jpg,Japan,"D00,D43",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002604.jpg,Japan,D43,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011956.jpg,Japan,"D10,D10,D10,D10,D00,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002341.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006080.jpg,Japan,"D20,D50,D50,D50,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003010.jpg,Japan,D50,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000558.jpg,Japan,"D50,D40,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008087.jpg,Japan,"D40,D20,D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011033.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011578.jpg,Japan,"D20,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000286.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011802.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002348.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006521.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010811.jpg,Japan,"D00,D00,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007491.jpg,Japan,"D00,D00,D00,D10,D10,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000380.jpg,Japan,"D44,D20,D50,D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005694.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007390.jpg,Japan,D50,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006243.jpg,Japan,"D40,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002607.jpg,Japan,"D20,D50,D50,D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010718.jpg,Japan,D50,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003439.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010316.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004100.jpg,Japan,"D40,D44,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003298.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007937.jpg,Japan,"D40,D50,D50,D20,D20,D00,D40,D10,D10,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007634.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008704.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012931.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001815.jpg,Japan,"D00,D00,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000590.jpg,Japan,"D44,D00,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008077.jpg,Japan,"D44,D50,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003584.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005515.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005797.jpg,Japan,"D44,D43",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005021.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012967.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008127.jpg,Japan,"D44,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004826.jpg,Japan,"D10,D00,D00,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000566.jpg,Japan,"D40,D40,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006351.jpg,Japan,,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004864.jpg,Japan,"D40,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003521.jpg,Japan,"D10,D10,D10,D10,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006978.jpg,Japan,"D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008155.jpg,Japan,"D40,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003672.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011979.jpg,Japan,"D20,D44",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007230.jpg,Japan,"D44,D00,D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001156.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002542.jpg,Japan,"D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008063.jpg,Japan,"D20,D44,D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005951.jpg,Japan,"D44,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009095.jpg,Japan,"D20,D44,D20,D00,D00,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000242.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007989.jpg,Japan,"D20,D00,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008630.jpg,Japan,"D20,D50,D40,D20,D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003384.jpg,Japan,"D50,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002594.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007469.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004544.jpg,Japan,"D50,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002379.jpg,Japan,"D40,D40,D50,D50,D50,D43",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009929.jpg,Japan,"D40,D40,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000371.jpg,Japan,"D50,D20,D10,D10,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001338.jpg,Japan,"D40,D20,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008995.jpg,Japan,"D20,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009156.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_009380.jpg,Japan,"D20,D20,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007096.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003703.jpg,Japan,"D10,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010423.jpg,Japan,"D44,D20,D20,D00",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008245.jpg,Japan,"D50,D00,D10,D10,D10,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_004966.jpg,Japan,"D00,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010533.jpg,Japan,"D40,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001583.jpg,Japan,D44,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000448.jpg,Japan,"D20,D20,D10,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002198.jpg,Japan,"D44,D00,D00",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_005686.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002909.jpg,Japan,"D50,D50,D50,D50,D50,D10",minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003585.jpg,Japan,"D20,D50,D20,D40",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_008416.jpg,Japan,D10,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_007698.jpg,Japan,"D50,D00,D20,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_012817.jpg,Japan,"D50,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_010306.jpg,Japan,"D20,D10",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000954.jpg,Japan,D00,minor
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_006290.jpg,Japan,"D50,D50",normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_002642.jpg,Japan,"D20,D50",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_003176.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001351.jpg,Japan,D40,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011029.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000219.jpg,Japan,"D44,D20",severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_001683.jpg,Japan,D20,severe
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_011934.jpg,Japan,D43,normal
/home/mel/studies/Y2S1 (Archived)/Computer-Vision/PMA/rdd-dataset/train/Japan/images/Japan_000911.jpg,Japan,"D20,D50,D50",severe
